Date,Close
4/29/2022 16:00:00,412
5/2/2022 16:00:00,414.48
5/3/2022 16:00:00,416.38
5/4/2022 16:00:00,429.06
5/5/2022 16:00:00,413.81
5/6/2022 16:00:00,411.34
5/9/2022 16:00:00,398.17
5/10/2022 16:00:00,399.09
5/11/2022 16:00:00,392.75
5/12/2022 16:00:00,392.34
5/13/2022 16:00:00,401.72
5/16/2022 16:00:00,400.09
5/17/2022 16:00:00,408.32
5/18/2022 16:00:00,391.86
5/19/2022 16:00:00,389.46
5/20/2022 16:00:00,389.63
5/23/2022 16:00:00,396.92
5/24/2022 16:00:00,393.89
5/25/2022 16:00:00,397.37
5/26/2022 16:00:00,405.31
5/27/2022 16:00:00,415.26
5/31/2022 16:00:00,412.93
6/1/2022 16:00:00,409.59
6/2/2022 16:00:00,417.39
6/3/2022 16:00:00,410.54
6/6/2022 16:00:00,411.79
6/7/2022 16:00:00,415.74
6/8/2022 16:00:00,411.22
6/9/2022 16:00:00,401.44
6/10/2022 16:00:00,389.8
6/13/2022 16:00:00,375
6/14/2022 16:00:00,373.87
6/15/2022 16:00:00,379.2
6/16/2022 16:00:00,366.65
6/17/2022 16:00:00,365.86
6/21/2022 16:00:00,375.07
6/22/2022 16:00:00,374.39
6/23/2022 16:00:00,378.06
6/24/2022 16:00:00,390.08
6/27/2022 16:00:00,388.59
6/28/2022 16:00:00,380.65
6/29/2022 16:00:00,380.34
6/30/2022 16:00:00,377.25
7/1/2022 16:00:00,381.24
7/5/2022 16:00:00,381.96
7/6/2022 16:00:00,383.25
7/7/2022 16:00:00,388.99
7/8/2022 16:00:00,388.67
7/11/2022 16:00:00,384.23
7/12/2022 16:00:00,380.83
7/13/2022 16:00:00,378.83
7/14/2022 16:00:00,377.91
7/15/2022 16:00:00,385.13
7/18/2022 16:00:00,381.95
7/19/2022 16:00:00,392.27
7/20/2022 16:00:00,394.77
7/21/2022 16:00:00,398.79
7/22/2022 16:00:00,395.09
7/25/2022 16:00:00,395.57
7/26/2022 16:00:00,390.89
7/27/2022 16:00:00,401.04
7/28/2022 16:00:00,406.07
7/29/2022 16:00:00,411.99
8/1/2022 16:00:00,410.77
8/2/2022 16:00:00,408.06
8/3/2022 16:00:00,414.45
8/4/2022 16:00:00,414.17
8/5/2022 16:00:00,413.47
8/8/2022 16:00:00,412.99
8/9/2022 16:00:00,411.35
8/10/2022 16:00:00,419.99
8/11/2022 16:00:00,419.99
8/12/2022 16:00:00,427.1
8/15/2022 16:00:00,428.86
8/16/2022 16:00:00,429.7
8/17/2022 16:00:00,426.65
8/18/2022 16:00:00,427.89
8/19/2022 16:00:00,422.14
8/22/2022 16:00:00,413.35
8/23/2022 16:00:00,412.35
8/24/2022 16:00:00,413.67
8/25/2022 16:00:00,419.51
8/26/2022 16:00:00,405.31
8/29/2022 16:00:00,402.63
8/30/2022 16:00:00,398.21
8/31/2022 16:00:00,395.18
9/1/2022 16:00:00,396.42
9/2/2022 16:00:00,392.24
9/6/2022 16:00:00,390.76
9/7/2022 16:00:00,397.78
9/8/2022 16:00:00,400.38
9/9/2022 16:00:00,406.6
9/12/2022 16:00:00,410.97
9/13/2022 16:00:00,393.1
9/14/2022 16:00:00,394.6
9/15/2022 16:00:00,390.12
9/16/2022 16:00:00,385.56
9/19/2022 16:00:00,388.55
9/20/2022 16:00:00,384.09
9/21/2022 16:00:00,377.39
9/22/2022 16:00:00,374.22
9/23/2022 16:00:00,367.95
9/26/2022 16:00:00,364.31
9/27/2022 16:00:00,363.38
9/28/2022 16:00:00,370.53
9/29/2022 16:00:00,362.79
9/30/2022 16:00:00,357.18
10/3/2022 16:00:00,366.61
10/4/2022 16:00:00,377.97
10/5/2022 16:00:00,377.09
10/6/2022 16:00:00,373.2
10/7/2022 16:00:00,362.79
10/10/2022 16:00:00,360.02
10/11/2022 16:00:00,357.74
10/12/2022 16:00:00,356.56
10/13/2022 16:00:00,365.97
10/14/2022 16:00:00,357.63
10/17/2022 16:00:00,366.82
10/18/2022 16:00:00,371.13
10/19/2022 16:00:00,368.5
10/20/2022 16:00:00,365.41
10/21/2022 16:00:00,374.29
10/24/2022 16:00:00,378.87
10/25/2022 16:00:00,384.92
10/26/2022 16:00:00,382.02
10/27/2022 16:00:00,379.98
10/28/2022 16:00:00,389.02
10/31/2022 16:00:00,386.21
11/1/2022 16:00:00,384.52
11/2/2022 16:00:00,374.87
11/3/2022 16:00:00,371.01
11/4/2022 16:00:00,376.35
11/7/2022 16:00:00,379.95
11/8/2022 16:00:00,382
11/9/2022 16:00:00,374.13
11/10/2022 16:00:00,394.69
11/11/2022 16:00:00,398.51
11/14/2022 16:00:00,395.12
11/15/2022 16:00:00,398.49
11/16/2022 16:00:00,395.45
11/17/2022 16:00:00,394.24
11/18/2022 16:00:00,396.03
11/21/2022 16:00:00,394.59
11/22/2022 16:00:00,399.9
11/23/2022 16:00:00,402.42
11/25/2022 13:15:00,402.33
11/28/2022 16:00:00,395.91
11/29/2022 16:00:00,395.23
11/30/2022 16:00:00,407.68
12/1/2022 16:00:00,407.38
12/2/2022 16:00:00,406.91
12/5/2022 16:00:00,399.59
12/6/2022 16:00:00,393.83
12/7/2022 16:00:00,393.16
12/8/2022 16:00:00,396.24
12/9/2022 16:00:00,393.28
12/12/2022 16:00:00,398.95
12/13/2022 16:00:00,401.97
12/14/2022 16:00:00,399.4
12/15/2022 16:00:00,389.63
12/16/2022 16:00:00,383.27
12/19/2022 16:00:00,380.02
12/20/2022 16:00:00,380.54
12/21/2022 16:00:00,386.23
12/22/2022 16:00:00,380.72
12/23/2022 16:00:00,382.91
12/27/2022 16:00:00,381.4
12/28/2022 16:00:00,376.66
12/29/2022 16:00:00,383.44
