Date,Close
12/14/2022 16:00:00,143.21
12/15/2022 16:00:00,136.5
12/16/2022 16:00:00,134.51
12/19/2022 16:00:00,132.37
12/20/2022 16:00:00,132.3
12/21/2022 16:00:00,135.45
12/22/2022 16:00:00,132.23
12/23/2022 16:00:00,131.86
12/27/2022 16:00:00,130.03
12/28/2022 16:00:00,126.04
12/29/2022 16:00:00,129.61
