Date,Close
9/6/2022 16:00:00,106.81
9/7/2022 16:00:00,109.45
9/8/2022 16:00:00,108.38
9/9/2022 16:00:00,110.65
9/12/2022 16:00:00,110.86
9/13/2022 16:00:00,104.32
9/14/2022 16:00:00,105
9/15/2022 16:00:00,102.91
9/16/2022 16:00:00,102.8
9/19/2022 16:00:00,103.07
9/20/2022 16:00:00,101.14
9/21/2022 16:00:00,99.28
9/22/2022 16:00:00,100.14
9/23/2022 16:00:00,98.74
9/26/2022 16:00:00,98.17
9/27/2022 16:00:00,97.5
9/28/2022 16:00:00,100.05
9/29/2022 16:00:00,97.42
9/30/2022 16:00:00,95.65
10/3/2022 16:00:00,98.64
10/4/2022 16:00:00,101.64
10/5/2022 16:00:00,101.43
10/6/2022 16:00:00,101.42
10/7/2022 16:00:00,98.68
10/10/2022 16:00:00,97.86
10/11/2022 16:00:00,97.18
10/12/2022 16:00:00,97.56
10/13/2022 16:00:00,99.06
10/14/2022 16:00:00,96.56
10/17/2022 16:00:00,99.97
10/18/2022 16:00:00,100.77
10/19/2022 16:00:00,99.63
10/20/2022 16:00:00,99.97
10/21/2022 16:00:00,101.13
10/24/2022 16:00:00,102.52
10/25/2022 16:00:00,104.48
10/26/2022 16:00:00,94.93
10/27/2022 16:00:00,92.22
10/28/2022 16:00:00,96.29
10/31/2022 16:00:00,94.51
11/1/2022 16:00:00,90.47
11/2/2022 16:00:00,86.97
11/3/2022 16:00:00,83.43
11/4/2022 16:00:00,86.58
11/7/2022 16:00:00,88.49
11/8/2022 16:00:00,88.9
11/9/2022 16:00:00,87.32
11/10/2022 16:00:00,93.94
11/11/2022 16:00:00,96.41
11/14/2022 16:00:00,95.7
11/15/2022 16:00:00,98.44
11/16/2022 16:00:00,98.85
11/17/2022 16:00:00,98.36
11/18/2022 16:00:00,97.43
11/21/2022 16:00:00,95.6
11/22/2022 16:00:00,97.05
11/23/2022 16:00:00,98.46
11/25/2022 13:05:00,97.46
11/28/2022 16:00:00,96.05
11/29/2022 16:00:00,95.19
11/30/2022 16:00:00,100.99
12/1/2022 16:00:00,100.99
12/2/2022 16:00:00,100.44
12/5/2022 16:00:00,99.48
12/6/2022 16:00:00,96.98
12/7/2022 16:00:00,94.94
12/8/2022 16:00:00,93.71
12/9/2022 16:00:00,92.83
12/12/2022 16:00:00,93.31
12/13/2022 16:00:00,95.63
12/14/2022 16:00:00,95.07
12/15/2022 16:00:00,90.86
12/16/2022 16:00:00,90.26
12/19/2022 16:00:00,88.44
12/20/2022 16:00:00,89.02
12/21/2022 16:00:00,89.58
12/22/2022 16:00:00,87.76
12/23/2022 16:00:00,89.23
12/27/2022 16:00:00,87.39
12/28/2022 16:00:00,86.02
12/29/2022 16:00:00,88.45
